No,no_focal,date,subject,time,activity,TG,Groomer,Groomee
27932,C86,2019/3/16,Ten,59,M,G,NA,NA
27933,C86,2019/3/16,Ten,60,F,G,NA,NA
27934,C86,2019/3/16,Ten,61,F,G,NA,NA
27935,C86,2019/3/16,Ten,62,F,G,NA,NA
27936,C86,2019/3/16,Ten,63,F,G,NA,NA
27937,C86,2019/3/16,Ten,64,M,G,NA,NA
27938,C86,2019/3/16,Ten,65,M,G,NA,NA
27939,C86,2019/3/16,Ten,66,F,G,NA,NA
27940,C86,2019/3/16,Ten,67,F,G,NA,NA
27941,C86,2019/3/16,Ten,68,R,G,NA,NA
27942,C86,2019/3/16,Ten,69,F,G,NA,NA
27943,C86,2019/3/16,Ten,70,F,G,NA,NA
27944,C86,2019/3/16,Ten,71,F,G,NA,NA
27945,C86,2019/3/16,Ten,72,M,G,NA,NA
27946,C86,2019/3/16,Ten,73,F,G,NA,NA
27947,C86,2019/3/16,Ten,74,M,G,NA,NA
27948,C86,2019/3/16,Ten,75,F,G,NA,NA
27949,C86,2019/3/16,Ten,76,R,G,NA,NA
27950,C86,2019/3/16,Ten,77,M,G,NA,NA
27951,C86,2019/3/16,Ten,78,F,G,NA,NA
27952,C86,2019/3/16,Ten,79,F,G,NA,NA
27953,C86,2019/3/16,Ten,80,F,G,NA,NA
27954,C86,2019/3/16,Ten,81,M,G,NA,NA
27955,C86,2019/3/16,Ten,82,M,T,NA,NA
27956,C86,2019/3/16,Ten,83,F,T,NA,NA
27957,C86,2019/3/16,Ten,84,F,T,NA,NA
27958,C86,2019/3/16,Ten,85,F,T,NA,NA
27959,C86,2019/3/16,Ten,86,F,T,NA,NA
27960,C86,2019/3/16,Ten,87,F,T,NA,NA
27961,C86,2019/3/16,Ten,88,F,T,NA,NA
27962,C86,2019/3/16,Ten,89,M,T,NA,NA
27963,C86,2019/3/16,Ten,90,M,G,NA,NA
27964,C87,2019/3/16,Koh,0,F,G,NA,NA
27965,C87,2019/3/16,Koh,1,R,G,NA,NA
27966,C87,2019/3/16,Koh,2,R,G,NA,NA
27967,C87,2019/3/16,Koh,3,G,G,Koh,Mik
27968,C87,2019/3/16,Koh,4,G,G,Mik,Koh
27969,C87,2019/3/16,Koh,5,G,G,Koh,Coc
27970,C87,2019/3/16,Koh,6,G,G,Coc,Koh
27971,C87,2019/3/16,Koh,7,G,G,Koh,Coc
27972,C87,2019/3/16,Koh,8,G,G,Kor,Koh
27973,C87,2019/3/16,Koh,9,G,G,Kor,Koh
27974,C87,2019/3/16,Koh,10,G,G,Kor,Koh
27975,C87,2019/3/16,Koh,11,G,G,Kor,Koh
27976,C87,2019/3/16,Koh,12,G,G,Koh,Coc
27977,C87,2019/3/16,Koh,13,G,G,Coc,Koh
27978,C87,2019/3/16,Koh,14,R,G,NA,NA
27979,C87,2019/3/16,Koh,15,G,G,Kor,Koh
27980,C87,2019/3/16,Koh,16,G,G,Kor,Koh
27981,C87,2019/3/16,Koh,17,G,G,Kor,Koh
27982,C87,2019/3/16,Koh,18,G,G,Kor,Koh
27983,C87,2019/3/16,Koh,19,G,G,Kor,Koh
27984,C87,2019/3/16,Koh,20,R,G,NA,NA
27985,C87,2019/3/16,Koh,21,G,G,Koh,Kor
27986,C87,2019/3/16,Koh,22,G,G,Kor,Koh
27987,C87,2019/3/16,Koh,23,M,G,NA,NA
27988,C87,2019/3/16,Koh,24,M,G,NA,NA
27989,C87,2019/3/16,Koh,25,F,G,NA,NA
27990,C87,2019/3/16,Koh,26,F,G,NA,NA
27991,C87,2019/3/16,Koh,27,F,G,NA,NA
27992,C87,2019/3/16,Koh,28,M,G,NA,NA
27993,C87,2019/3/16,Koh,29,F,G,NA,NA
27994,C87,2019/3/16,Koh,30,F,G,NA,NA
27995,C87,2019/3/16,Koh,31,M,G,NA,NA
27996,C87,2019/3/16,Koh,32,F,G,NA,NA
27997,C87,2019/3/16,Koh,33,M,G,NA,NA
27998,C87,2019/3/16,Koh,34,M,G,NA,NA
27999,C87,2019/3/16,Koh,35,R,G,NA,NA
28000,C87,2019/3/16,Koh,36,F,G,NA,NA
28001,C87,2019/3/16,Koh,37,F,G,NA,NA
28002,C87,2019/3/16,Koh,38,F,G,NA,NA
28003,C87,2019/3/16,Koh,39,R,G,NA,NA
28004,C87,2019/3/16,Koh,40,F,G,NA,NA
28005,C87,2019/3/16,Koh,41,F,G,NA,NA
28006,C87,2019/3/16,Koh,42,F,G,NA,NA
28007,C87,2019/3/16,Koh,43,F,G,NA,NA
28008,C87,2019/3/16,Koh,44,R,G,NA,NA
28009,C87,2019/3/16,Koh,45,F,G,NA,NA
28010,C87,2019/3/16,Koh,46,M,G,NA,NA
28011,C87,2019/3/16,Koh,47,F,G,NA,NA
28012,C87,2019/3/16,Koh,48,M,G,NA,NA
28013,C87,2019/3/16,Koh,49,F,G,NA,NA
28014,C87,2019/3/16,Koh,50,R,G,NA,NA
28015,C87,2019/3/16,Koh,51,F,G,NA,NA
28016,C87,2019/3/16,Koh,52,F,G,NA,NA
28017,C87,2019/3/16,Koh,53,F,G,NA,NA
28018,C87,2019/3/16,Koh,54,F,G,NA,NA
28019,C87,2019/3/16,Koh,55,F,G,NA,NA
28020,C87,2019/3/16,Koh,56,F,G,NA,NA
28021,C87,2019/3/16,Koh,57,F,G,NA,NA
28022,C87,2019/3/16,Koh,58,F,G,NA,NA
28023,C87,2019/3/16,Koh,59,F,G,NA,NA
28024,C87,2019/3/16,Koh,60,F,G,NA,NA
28025,C87,2019/3/16,Koh,61,M,G,NA,NA
28026,C87,2019/3/16,Koh,62,M,G,NA,NA
28027,C87,2019/3/16,Koh,63,G,G,Koh,Kant
28028,C87,2019/3/16,Koh,64,G,G,Koh,Kant
28029,C87,2019/3/16,Koh,65,G,G,Koh,Kant
28030,C87,2019/3/16,Koh,66,G,G,Koh,Kant
28031,C87,2019/3/16,Koh,67,G,G,Koh,Kant
28032,C87,2019/3/16,Koh,68,G,G,Koh,Kant
28033,C87,2019/3/16,Koh,69,G,G,Koh,Kant
28034,C87,2019/3/16,Koh,70,G,G,Koh,Kant
28035,C87,2019/3/16,Koh,71,M,G,NA,NA
28036,C87,2019/3/16,Koh,72,F,G,NA,NA
28037,C87,2019/3/16,Koh,73,F,G,NA,NA
28038,C87,2019/3/16,Koh,74,F,G,NA,NA
28039,C87,2019/3/16,Koh,75,M,G,NA,NA
28040,C87,2019/3/16,Koh,76,G,G,Koh,Kant
28041,C87,2019/3/16,Koh,77,G,G,Koh,Kant
28042,C87,2019/3/16,Koh,78,G,G,Koh,Kant
28043,C87,2019/3/16,Koh,79,R,G,NA,NA
28044,C87,2019/3/16,Koh,80,F,G,NA,NA
28045,C87,2019/3/16,Koh,81,R,G,NA,NA
28046,C87,2019/3/16,Koh,82,F,G,NA,NA
28047,C87,2019/3/16,Koh,83,F,G,NA,NA
28048,C87,2019/3/16,Koh,84,M,G,NA,NA
28049,C87,2019/3/16,Koh,85,M,G,NA,NA
28050,C87,2019/3/16,Koh,86,F,G,NA,NA
28051,C87,2019/3/16,Koh,87,F,G,NA,NA
28052,C87,2019/3/16,Koh,88,F,G,NA,NA
28053,C87,2019/3/16,Koh,89,R,G,NA,NA
28054,C87,2019/3/16,Koh,90,F,G,NA,NA
28055,C88,2019/3/16,Tam,0,F,G,NA,NA
28056,C88,2019/3/16,Tam,1,R,G,NA,NA
28057,C88,2019/3/16,Tam,2,M,T,NA,NA
28058,C88,2019/3/16,Tam,3,M,T,NA,NA
28059,C88,2019/3/16,Tam,4,F,T,NA,NA
28060,C88,2019/3/16,Tam,5,M,T,NA,NA
28061,C88,2019/3/16,Tam,6,F,T,NA,NA
28062,C88,2019/3/16,Tam,7,F,T,NA,NA
28063,C88,2019/3/16,Tam,8,F,T,NA,NA
28064,C88,2019/3/16,Tam,9,F,T,NA,NA
28065,C88,2019/3/16,Tam,10,F,T,NA,NA
28066,C88,2019/3/16,Tam,11,F,T,NA,NA
28067,C88,2019/3/16,Tam,12,M,T,NA,NA
28068,C88,2019/3/16,Tam,13,M,T,NA,NA
28069,C88,2019/3/16,Tam,14,M,G,NA,NA
28070,C88,2019/3/16,Tam,15,F,G,NA,NA
28071,C88,2019/3/16,Tam,16,R,G,NA,NA
28072,C88,2019/3/16,Tam,17,M,G,NA,NA
28073,C88,2019/3/16,Tam,18,M,G,NA,NA
28074,C88,2019/3/16,Tam,19,M,G,NA,NA
28075,C88,2019/3/16,Tam,20,F,G,NA,NA
28076,C88,2019/3/16,Tam,21,F,G,NA,NA
28077,C88,2019/3/16,Tam,22,F,G,NA,NA
28078,C88,2019/3/16,Tam,23,F,G,NA,NA
28079,C88,2019/3/16,Tam,24,F,G,NA,NA
28080,C88,2019/3/16,Tam,25,M,G,NA,NA
28081,C88,2019/3/16,Tam,26,F,G,NA,NA
28082,C88,2019/3/16,Tam,27,F,G,NA,NA
28083,C88,2019/3/16,Tam,28,M,G,NA,NA
28084,C88,2019/3/16,Tam,29,R,G,NA,NA
28085,C88,2019/3/16,Tam,30,M,G,NA,NA
28086,C88,2019/3/16,Tam,31,F,G,NA,NA
28087,C88,2019/3/16,Tam,32,F,G,NA,NA
28088,C88,2019/3/16,Tam,33,M,G,NA,NA
28089,C88,2019/3/16,Tam,34,M,G,NA,NA
28090,C88,2019/3/16,Tam,35,M,G,NA,NA
28091,C88,2019/3/16,Tam,36,F,G,NA,NA
28092,C88,2019/3/16,Tam,37,F,G,NA,NA
28093,C88,2019/3/16,Tam,38,M,G,NA,NA
28094,C88,2019/3/16,Tam,39,R,G,NA,NA
28095,C88,2019/3/16,Tam,40,F,G,NA,NA
28096,C88,2019/3/16,Tam,41,F,G,NA,NA
28097,C88,2019/3/16,Tam,42,F,G,NA,NA
28098,C88,2019/3/16,Tam,43,F,G,NA,NA
28099,C88,2019/3/16,Tam,44,F,G,NA,NA
28100,C88,2019/3/16,Tam,45,F,G,NA,NA
28101,C88,2019/3/16,Tam,46,F,G,NA,NA
28102,C88,2019/3/16,Tam,47,F,G,NA,NA
28103,C88,2019/3/16,Tam,48,F,G,NA,NA
28104,C88,2019/3/16,Tam,49,F,G,NA,NA
28105,C88,2019/3/16,Tam,50,F,G,NA,NA
28106,C88,2019/3/16,Tam,51,F,G,NA,NA
28107,C88,2019/3/16,Tam,52,M,G,NA,NA
28108,C88,2019/3/16,Tam,53,F,G,NA,NA
28109,C88,2019/3/16,Tam,54,F,G,NA,NA
28110,C88,2019/3/16,Tam,55,F,G,NA,NA
28111,C88,2019/3/16,Tam,56,F,G,NA,NA
28112,C88,2019/3/16,Tam,57,M,G,NA,NA
28113,C88,2019/3/16,Tam,58,M,T,NA,NA
28114,C88,2019/3/16,Tam,59,F,T,NA,NA
28115,C88,2019/3/16,Tam,60,F,T,NA,NA
28116,C88,2019/3/16,Tam,61,F,T,NA,NA
28117,C88,2019/3/16,Tam,62,R,T,NA,NA
28118,C88,2019/3/16,Tam,63,F,T,NA,NA
28119,C88,2019/3/16,Tam,64,F,T,NA,NA
28120,C88,2019/3/16,Tam,65,F,T,NA,NA
28121,C88,2019/3/16,Tam,66,F,T,NA,NA
28122,C88,2019/3/16,Tam,67,F,T,NA,NA
28123,C88,2019/3/16,Tam,68,M,T,NA,NA
28124,C88,2019/3/16,Tam,69,F,T,NA,NA
28125,C88,2019/3/16,Tam,70,F,T,NA,NA
28126,C88,2019/3/16,Tam,71,F,T,NA,NA
28127,C88,2019/3/16,Tam,72,F,T,NA,NA
28128,C88,2019/3/16,Tam,73,F,T,NA,NA
28129,C88,2019/3/16,Tam,74,F,T,NA,NA
28130,C88,2019/3/16,Tam,75,F,T,NA,NA
28131,C88,2019/3/16,Tam,76,F,T,NA,NA
28132,C88,2019/3/16,Tam,77,F,T,NA,NA
28133,C88,2019/3/16,Tam,78,F,T,NA,NA
28134,C88,2019/3/16,Tam,79,F,T,NA,NA
28135,C88,2019/3/16,Tam,80,F,T,NA,NA
28136,C88,2019/3/16,Tam,81,F,T,NA,NA
28137,C88,2019/3/16,Tam,82,F,T,NA,NA
28138,C88,2019/3/16,Tam,83,F,T,NA,NA
28139,C88,2019/3/16,Tam,84,F,T,NA,NA
28140,C88,2019/3/16,Tam,85,F,T,NA,NA
28141,C88,2019/3/16,Tam,86,F,T,NA,NA
28142,C88,2019/3/16,Tam,87,F,T,NA,NA
28143,C88,2019/3/16,Tam,88,F,T,NA,NA
28144,C88,2019/3/16,Tam,89,F,T,NA,NA
28145,C88,2019/3/16,Tam,90,F,T,NA,NA
28146,C89,2019/3/16,Kit,0,F,G,NA,NA
28147,C89,2019/3/16,Kit,1,R,T,NA,NA
28148,C89,2019/3/16,Kit,2,F,T,NA,NA
28149,C89,2019/3/16,Kit,3,F,T,NA,NA
28150,C89,2019/3/16,Kit,4,F,T,NA,NA
28151,C89,2019/3/16,Kit,5,F,T,NA,NA
28152,C89,2019/3/16,Kit,6,F,T,NA,NA
28153,C89,2019/3/16,Kit,7,F,T,NA,NA
28154,C89,2019/3/16,Kit,8,F,G,NA,NA
28155,C89,2019/3/16,Kit,9,F,G,NA,NA
28156,C89,2019/3/16,Kit,10,F,G,NA,NA
28157,C89,2019/3/16,Kit,11,M,G,NA,NA
28158,C89,2019/3/16,Kit,12,F,G,NA,NA
28159,C89,2019/3/16,Kit,13,R,G,NA,NA
28160,C89,2019/3/16,Kit,14,F,G,NA,NA
28161,C89,2019/3/16,Kit,15,F,G,NA,NA
28162,C89,2019/3/16,Kit,16,F,G,NA,NA
28163,C89,2019/3/16,Kit,17,F,G,NA,NA
28164,C89,2019/3/16,Kit,18,F,G,NA,NA
28165,C89,2019/3/16,Kit,19,F,G,NA,NA
28166,C89,2019/3/16,Kit,20,M,G,NA,NA
28167,C89,2019/3/16,Kit,21,M,G,NA,NA
28168,C89,2019/3/16,Kit,22,M,G,NA,NA
28169,C89,2019/3/16,Kit,23,M,G,NA,NA
28170,C89,2019/3/16,Kit,24,F,G,NA,NA
28171,C89,2019/3/16,Kit,25,F,G,NA,NA
28172,C89,2019/3/16,Kit,26,F,G,NA,NA
28173,C89,2019/3/16,Kit,27,F,G,NA,NA
28174,C89,2019/3/16,Kit,28,F,G,NA,NA
28175,C89,2019/3/16,Kit,29,F,G,NA,NA
28176,C89,2019/3/16,Kit,30,F,G,NA,NA
28177,C89,2019/3/16,Kit,31,M,G,NA,NA
28178,C89,2019/3/16,Kit,32,F,G,NA,NA
28179,C89,2019/3/16,Kit,33,F,G,NA,NA
28180,C89,2019/3/16,Kit,34,R,G,NA,NA
28181,C89,2019/3/16,Kit,35,R,G,NA,NA
28182,C89,2019/3/16,Kit,36,G,G,Kit,Natto
28183,C89,2019/3/16,Kit,37,G,G,Koh,Kit
28184,C89,2019/3/16,Kit,38,G,G,Koh,Kit
28185,C89,2019/3/16,Kit,39,G,G,Koh,Kit
28186,C89,2019/3/16,Kit,40,G,G,Koh,Kit
28187,C89,2019/3/16,Kit,41,G,G,Koh,Kit
28188,C89,2019/3/16,Kit,42,G,G,Kit,Koh
28189,C89,2019/3/16,Kit,43,G,G,Kit,Koh
28190,C89,2019/3/16,Kit,44,G,G,Kit,Koh
28191,C89,2019/3/16,Kit,45,G,G,Koh,Kit
28192,C89,2019/3/16,Kit,46,G,G,Koh,Kit
28193,C89,2019/3/16,Kit,47,G,G,Koh,Kit
28194,C89,2019/3/16,Kit,48,F,G,NA,NA
28195,C89,2019/3/16,Kit,49,F,G,NA,NA
28196,C89,2019/3/16,Kit,50,F,G,NA,NA
28197,C89,2019/3/16,Kit,51,F,G,NA,NA
28198,C89,2019/3/16,Kit,52,F,G,NA,NA
28199,C89,2019/3/16,Kit,53,F,G,NA,NA
28200,C89,2019/3/16,Kit,54,F,G,NA,NA
28201,C89,2019/3/16,Kit,55,F,G,NA,NA
28202,C89,2019/3/16,Kit,56,F,G,NA,NA
28203,C89,2019/3/16,Kit,57,F,G,NA,NA
28204,C89,2019/3/16,Kit,58,F,G,NA,NA
28205,C89,2019/3/16,Kit,59,F,G,NA,NA
28206,C89,2019/3/16,Kit,60,F,G,NA,NA
28207,C89,2019/3/16,Kit,61,F,G,NA,NA
28208,C89,2019/3/16,Kit,62,F,G,NA,NA
28209,C89,2019/3/16,Kit,63,F,G,NA,NA
28210,C89,2019/3/16,Kit,64,F,G,NA,NA
28211,C89,2019/3/16,Kit,65,F,G,NA,NA
28212,C89,2019/3/16,Kit,66,F,G,NA,NA
28213,C89,2019/3/16,Kit,67,F,G,NA,NA
28214,C89,2019/3/16,Kit,68,F,G,NA,NA
28215,C89,2019/3/16,Kit,69,F,G,NA,NA
28216,C89,2019/3/16,Kit,70,F,G,NA,NA
28217,C89,2019/3/16,Kit,71,F,G,NA,NA
28218,C89,2019/3/16,Kit,72,F,G,NA,NA
28219,C89,2019/3/16,Kit,73,F,G,NA,NA
28220,C89,2019/3/16,Kit,74,F,G,NA,NA
28221,C89,2019/3/16,Kit,75,F,G,NA,NA
28222,C89,2019/3/16,Kit,76,F,G,NA,NA
28223,C89,2019/3/16,Kit,77,F,G,NA,NA
28224,C89,2019/3/16,Kit,78,F,G,NA,NA
28225,C89,2019/3/16,Kit,79,F,G,NA,NA
28226,C89,2019/3/16,Kit,80,F,G,NA,NA
28227,C89,2019/3/16,Kit,81,F,G,NA,NA
28228,C89,2019/3/16,Kit,82,F,G,NA,NA
28229,C89,2019/3/16,Kit,83,F,G,NA,NA
28230,C89,2019/3/16,Kit,84,F,G,NA,NA
28231,C89,2019/3/16,Kit,85,F,G,NA,NA
28232,C89,2019/3/16,Kit,86,F,G,NA,NA
28233,C89,2019/3/16,Kit,87,F,G,NA,NA
28234,C89,2019/3/16,Kit,88,F,G,NA,NA
28235,C89,2019/3/16,Kit,89,F,G,NA,NA
28236,C89,2019/3/16,Kit,90,F,G,NA,NA
28237,C90,2019/3/17,Kur,0,F,G,NA,NA
28238,C90,2019/3/17,Kur,1,F,G,NA,NA
28239,C90,2019/3/17,Kur,2,F,G,NA,NA
28240,C90,2019/3/17,Kur,3,F,G,NA,NA
28241,C90,2019/3/17,Kur,4,F,G,NA,NA
28242,C90,2019/3/17,Kur,5,F,G,NA,NA
28243,C90,2019/3/17,Kur,6,F,G,NA,NA
28244,C90,2019/3/17,Kur,7,F,G,NA,NA
28245,C90,2019/3/17,Kur,8,F,G,NA,NA
28246,C90,2019/3/17,Kur,9,F,G,NA,NA
28247,C90,2019/3/17,Kur,10,F,G,NA,NA
28248,C90,2019/3/17,Kur,11,F,G,NA,NA
28249,C90,2019/3/17,Kur,12,F,G,NA,NA
28250,C90,2019/3/17,Kur,13,F,G,NA,NA
28251,C90,2019/3/17,Kur,14,F,G,NA,NA
28252,C90,2019/3/17,Kur,15,F,G,NA,NA
28253,C90,2019/3/17,Kur,16,F,G,NA,NA
28254,C90,2019/3/17,Kur,17,F,G,NA,NA
28255,C90,2019/3/17,Kur,18,F,G,NA,NA
28256,C90,2019/3/17,Kur,19,F,G,NA,NA
28257,C90,2019/3/17,Kur,20,F,G,NA,NA
28258,C90,2019/3/17,Kur,21,F,G,NA,NA
28259,C90,2019/3/17,Kur,22,F,G,NA,NA
28260,C90,2019/3/17,Kur,23,F,G,NA,NA
28261,C90,2019/3/17,Kur,24,F,G,NA,NA
28262,C90,2019/3/17,Kur,25,F,G,NA,NA
28263,C90,2019/3/17,Kur,26,F,G,NA,NA
28264,C90,2019/3/17,Kur,27,F,G,NA,NA
28265,C90,2019/3/17,Kur,28,F,G,NA,NA
28266,C90,2019/3/17,Kur,29,F,G,NA,NA
28267,C90,2019/3/17,Kur,30,F,G,NA,NA
28268,C90,2019/3/17,Kur,31,F,G,NA,NA
28269,C90,2019/3/17,Kur,32,F,G,NA,NA
28270,C90,2019/3/17,Kur,33,F,G,NA,NA
28271,C90,2019/3/17,Kur,34,F,G,NA,NA
28272,C90,2019/3/17,Kur,35,F,G,NA,NA
28273,C90,2019/3/17,Kur,36,F,G,NA,NA
28274,C90,2019/3/17,Kur,37,F,G,NA,NA
28275,C90,2019/3/17,Kur,38,F,G,NA,NA
28276,C90,2019/3/17,Kur,39,F,G,NA,NA
28277,C90,2019/3/17,Kur,40,M,G,NA,NA
28278,C90,2019/3/17,Kur,41,M,G,NA,NA
28279,C90,2019/3/17,Kur,42,F,G,NA,NA
28280,C90,2019/3/17,Kur,43,F,G,NA,NA
28281,C90,2019/3/17,Kur,44,M,G,NA,NA
28282,C90,2019/3/17,Kur,45,R,G,NA,NA
28283,C90,2019/3/17,Kur,46,M,G,NA,NA
28284,C90,2019/3/17,Kur,47,F,G,NA,NA
28285,C90,2019/3/17,Kur,48,F,G,NA,NA
28286,C90,2019/3/17,Kur,49,F,G,NA,NA
28287,C90,2019/3/17,Kur,50,F,G,NA,NA
28288,C90,2019/3/17,Kur,51,F,G,NA,NA
28289,C90,2019/3/17,Kur,52,F,G,NA,NA
28290,C90,2019/3/17,Kur,53,F,G,NA,NA
28291,C90,2019/3/17,Kur,54,F,G,NA,NA
28292,C90,2019/3/17,Kur,55,F,G,NA,NA
28293,C90,2019/3/17,Kur,56,F,G,NA,NA
28294,C90,2019/3/17,Kur,57,F,G,NA,NA
28295,C90,2019/3/17,Kur,58,M,G,NA,NA
28296,C90,2019/3/17,Kur,59,F,G,NA,NA
28297,C90,2019/3/17,Kur,60,F,G,NA,NA
28298,C90,2019/3/17,Kur,61,F,G,NA,NA
28299,C90,2019/3/17,Kur,62,F,G,NA,NA
28300,C90,2019/3/17,Kur,63,F,G,NA,NA
28301,C90,2019/3/17,Kur,64,M,G,NA,NA
28302,C90,2019/3/17,Kur,65,M,G,NA,NA
28303,C90,2019/3/17,Kur,66,F,G,NA,NA
28304,C90,2019/3/17,Kur,67,F,G,NA,NA
28305,C90,2019/3/17,Kur,68,F,G,NA,NA
28306,C90,2019/3/17,Kur,69,F,G,NA,NA
28307,C90,2019/3/17,Kur,70,F,G,NA,NA
28308,C90,2019/3/17,Kur,71,F,G,NA,NA
28309,C90,2019/3/17,Kur,72,F,G,NA,NA
28310,C90,2019/3/17,Kur,73,F,G,NA,NA
28311,C90,2019/3/17,Kur,74,F,G,NA,NA
28312,C90,2019/3/17,Kur,75,F,G,NA,NA
28313,C90,2019/3/17,Kur,76,F,G,NA,NA
28314,C90,2019/3/17,Kur,77,F,G,NA,NA
28315,C90,2019/3/17,Kur,78,F,G,NA,NA
28316,C90,2019/3/17,Kur,79,F,G,NA,NA
28317,C90,2019/3/17,Kur,80,F,G,NA,NA
28318,C90,2019/3/17,Kur,81,F,G,NA,NA
28319,C90,2019/3/17,Kur,82,F,G,NA,NA
28320,C90,2019/3/17,Kur,83,F,G,NA,NA
28321,C90,2019/3/17,Kur,84,F,G,NA,NA
28322,C90,2019/3/17,Kur,85,F,G,NA,NA
28323,C90,2019/3/17,Kur,86,F,G,NA,NA
28324,C90,2019/3/17,Kur,87,F,G,NA,NA
28325,C90,2019/3/17,Kur,88,F,G,NA,NA
28326,C90,2019/3/17,Kur,89,F,G,NA,NA
28327,C90,2019/3/17,Kur,90,F,G,NA,NA
28328,C91,2019/3/17,Mik,0,F,G,NA,NA
28329,C91,2019/3/17,Mik,1,F,G,NA,NA
28330,C91,2019/3/17,Mik,2,F,G,NA,NA
28331,C91,2019/3/17,Mik,3,F,G,NA,NA
28332,C91,2019/3/17,Mik,4,F,G,NA,NA
28333,C91,2019/3/17,Mik,5,F,G,NA,NA
28334,C91,2019/3/17,Mik,6,F,G,NA,NA
28335,C91,2019/3/17,Mik,7,F,G,NA,NA
28336,C91,2019/3/17,Mik,8,F,G,NA,NA
28337,C91,2019/3/17,Mik,9,F,G,NA,NA
28338,C91,2019/3/17,Mik,10,F,G,NA,NA
28339,C91,2019/3/17,Mik,11,F,G,NA,NA
28340,C91,2019/3/17,Mik,12,F,G,NA,NA
28341,C91,2019/3/17,Mik,13,F,G,NA,NA
28342,C91,2019/3/17,Mik,14,F,G,NA,NA
28343,C91,2019/3/17,Mik,15,F,G,NA,NA
28344,C91,2019/3/17,Mik,16,F,G,NA,NA
28345,C91,2019/3/17,Mik,17,F,G,NA,NA
28346,C91,2019/3/17,Mik,18,F,G,NA,NA
28347,C91,2019/3/17,Mik,19,F,G,NA,NA
28348,C91,2019/3/17,Mik,20,F,G,NA,NA
28349,C91,2019/3/17,Mik,21,F,G,NA,NA
28350,C91,2019/3/17,Mik,22,F,G,NA,NA
28351,C91,2019/3/17,Mik,23,F,G,NA,NA
28352,C91,2019/3/17,Mik,24,F,G,NA,NA
28353,C91,2019/3/17,Mik,25,F,G,NA,NA
28354,C91,2019/3/17,Mik,26,F,G,NA,NA
28355,C91,2019/3/17,Mik,27,F,G,NA,NA
28356,C91,2019/3/17,Mik,28,F,G,NA,NA
28357,C91,2019/3/17,Mik,29,F,G,NA,NA
28358,C91,2019/3/17,Mik,30,F,G,NA,NA
28359,C91,2019/3/17,Mik,31,F,G,NA,NA
28360,C91,2019/3/17,Mik,32,F,G,NA,NA
28361,C91,2019/3/17,Mik,33,M,G,NA,NA
28362,C91,2019/3/17,Mik,34,F,G,NA,NA
28363,C91,2019/3/17,Mik,35,F,G,NA,NA
28364,C91,2019/3/17,Mik,36,M,G,NA,NA
28365,C91,2019/3/17,Mik,37,F,G,NA,NA
28366,C91,2019/3/17,Mik,38,F,G,NA,NA
28367,C91,2019/3/17,Mik,39,F,G,NA,NA
28368,C91,2019/3/17,Mik,40,F,G,NA,NA
28369,C91,2019/3/17,Mik,41,F,G,NA,NA
28370,C91,2019/3/17,Mik,42,F,G,NA,NA
28371,C91,2019/3/17,Mik,43,F,G,NA,NA
28372,C91,2019/3/17,Mik,44,F,G,NA,NA
28373,C91,2019/3/17,Mik,45,F,G,NA,NA
28374,C91,2019/3/17,Mik,46,F,G,NA,NA
28375,C91,2019/3/17,Mik,47,F,G,NA,NA
28376,C91,2019/3/17,Mik,48,F,G,NA,NA
28377,C91,2019/3/17,Mik,49,F,G,NA,NA
28378,C91,2019/3/17,Mik,50,F,G,NA,NA
28379,C91,2019/3/17,Mik,51,F,G,NA,NA
28380,C91,2019/3/17,Mik,52,F,G,NA,NA
28381,C91,2019/3/17,Mik,53,F,G,NA,NA
28382,C91,2019/3/17,Mik,54,F,G,NA,NA
28383,C91,2019/3/17,Mik,55,F,G,NA,NA
28384,C91,2019/3/17,Mik,56,F,G,NA,NA
28385,C91,2019/3/17,Mik,57,F,G,NA,NA
28386,C91,2019/3/17,Mik,58,F,G,NA,NA
28387,C91,2019/3/17,Mik,59,F,G,NA,NA
28388,C91,2019/3/17,Mik,60,F,G,NA,NA
28389,C91,2019/3/17,Mik,61,F,G,NA,NA
28390,C91,2019/3/17,Mik,62,F,G,NA,NA
28391,C91,2019/3/17,Mik,63,F,G,NA,NA
28392,C91,2019/3/17,Mik,64,F,G,NA,NA
28393,C91,2019/3/17,Mik,65,F,G,NA,NA
28394,C91,2019/3/17,Mik,66,F,G,NA,NA
28395,C91,2019/3/17,Mik,67,F,G,NA,NA
28396,C91,2019/3/17,Mik,68,F,G,NA,NA
28397,C91,2019/3/17,Mik,69,F,G,NA,NA
28398,C91,2019/3/17,Mik,70,F,G,NA,NA
28399,C91,2019/3/17,Mik,71,F,G,NA,NA
28400,C91,2019/3/17,Mik,72,F,G,NA,NA
28401,C91,2019/3/17,Mik,73,F,G,NA,NA
28402,C91,2019/3/17,Mik,74,F,G,NA,NA
28403,C91,2019/3/17,Mik,75,F,G,NA,NA
28404,C91,2019/3/17,Mik,76,F,G,NA,NA
28405,C91,2019/3/17,Mik,77,F,G,NA,NA
28406,C91,2019/3/17,Mik,78,F,G,NA,NA
28407,C91,2019/3/17,Mik,79,F,G,NA,NA
28408,C91,2019/3/17,Mik,80,F,G,NA,NA
28409,C91,2019/3/17,Mik,81,F,G,NA,NA
